ocorrencia,problema,prob_id
"Acessos a projetos no Sapiens                  Projetos solicitados: <SPAN name=""r_aces","Acessos Diversos",70
"
                Acessos a projetos no Sapiens                  
                Projetos so","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 2.195.444-5","Acessos Diversos",70
"
                Acessos a projetos no Sapiens                  
                Projetos so","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 2.195.444-5","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.723.187-3","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"Acesso a Dependência em Dia Não Útil                  Matrícula / Nome: <SPAN name=""r_matri","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 2.195.444-5","Acessos Diversos",70
"Posse - Acessos                  Matrícula / Nome: 4.416.194</SPAN","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 2.195.444-5","Acessos Diversos",70
"Erro para desaprovação de recursos no projeto 11489.Proposta 01 desaprovada com sucesso.Não foi possível desaprovar a Proposta 02, conforme arquivo em anexo.","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 8.028.575-9","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 8.028.575-9","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 4.620.641-8","Acessos Diversos",70
"Reativação de Acessos                  Nome: MARIA GURGEL","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 2.422.139</","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acessos a projetos no Sapiens                  
                Projetos so","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"
                Acesso a Dependência em Dia Não Útil                  
                Matr","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 4.215.799-4","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acessos a projetos no Sapiens                  
                Projetos so","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Alteração de Acessos                  
                Nome: <span name","Acessos Diversos",70
"
                Acessos a projetos no Sapiens                  
                Projetos so","Acessos Diversos",70
"Acessos a projetos no Sapiens                  Projetos solicitados: <SPAN name=""r_aces","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 2.195.444-5","Acessos Diversos",70
"Acessos a projetos no Sapiens                  Projetos solicitados: <SPAN name=""r_aces","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 0.598.779-2","Acessos Diversos",70
"Acesso aos sistemas da Fundação                  Nome: 7.105.769-2","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
"
                Acessos a projetos no Sapiens                  
                Projetos so","Acessos Diversos",70
"
                Acesso aos sistemas da Fundação                  
                Nome: </b","Acessos Diversos",70
